CGD_gene,ADscore,ARscore,XLscore,hi,rec,constaint_score,Genic_score,PAEscore
LHCGR,0.012544720774002382,0.6588214889967707,0.000001,0.13036,0.42555,0.358455556,0.3564521443,0.8187152054481577
LHX4,0.6831379375268629,0.07917908896884186,0.000001,0.34908,0.2039,0.7678356,-0.4463048533,0.6394656716572459
LMNA,0.12485329697831565,0.08895881373455354,0.000001,0.55819,0.98592,3.128049223,-0.9111093532,0.8090896503659158
LMNB1,0.601045285955849,0.011930666413746247,0.000001,0.9317,0.5213,1.180487046,-0.4040327464,0.049762362130908906
LMX1B,0.6706154361232297,0.00633660436885488,0.000001,0.35834,0.35026,2.642899462,-0.8467877142,0.6617306737664346
LRP6,0.7048460743145277,0.022260711488799018,0.000001,0.47246,0.47221,2.049292936,-1.6994772466,0.710089249400203
LRRC8A,0.5833114373957795,0.019316721592229913,0.000001,0.27091,0.11809,3.801393042,-1.5725891339,0.5949888745476966
MAD1L1,0.000001,0.01805019139334994,0.000001,0.61427,0.11427,-0.122799219,-1.3227825439,0.04638214908516624
MATN3,0.006333206100055165,0.05220560792923195,0.000001,0.11303,0.12928,0.389387027,0.4869110486,0.012633585185069124
MC3R,0.000001,0.0,0.000001,0.000001,0.000001,-0.503095041,-0.4022122566,0.0
MC4R,0.6113488417282733,0.038056698661137284,0.000001,0.2285,0.56135,-0.757426157,-0.179930907,0.046394992550858605
MCCC1,0.04257735355625183,0.7792564650229431,0.000001,0.33009,0.27594,-0.26446278,-0.8633770209,0.7230066541688683
MDM2,0.1185546732573657,0.009726988487591863,0.000001,0.97206,0.64023,1.669482017,-0.516085732,0.03777368947154247
MED12,0.06494276301282474,0.000001,0.8797395116247418,0.4618,0.30592,6.38784839,-0.9974819279,0.17526166775433974
MEF2A,0.0863955000217306,0.02790069565342616,0.000001,0.75286,0.23693,0.828959367,-0.3140274219,0.025154695273028858
MFN2,0.000001,0.030306837052380284,0.000001,0.08391,0.09223,1.137753504,-0.7733696307,0.02098001290814655
MITF,0.6963516408249274,0.009645819283737948,0.000001,0.8509,0.42299,1.317980608,-0.5565370434,0.6751921392847765
MLH1,0.07202609445402011,0.06788436425656086,0.000001,0.71276,0.88182,1.669662455,0.5125963546,0.12615367243971215
MLH3,0.6013060430433275,0.08924832548200227,0.000001,0.18623,0.1526,-0.082421542,1.8611415073,0.012583727764019415
MPZ,0.6831836287646196,0.028365170368631943,0.000001,0.72873,0.09309,2.115928032,-0.2074375289,0.006417278246070542
MYBPC3,0.006362501944940265,0.03752304073930758,0.000001,0.49203,0.21433,0.540947614,-0.5347566216,0.6834817118226008
MYD88,0.025289647991985444,0.7027746374926551,0.000001,0.18,0.1217,1.504151817,-0.3397150076,0.6305078024969647
MYH11,0.8244085878239616,0.016032013439544412,0.000001,0.80889,0.40016,2.14719093,-3.0992149647,0.7635159191339076
MYH7,0.7496214705043313,0.024850408903874636,0.000001,0.43904,0.16764,5.361782955,-3.6448034178,0.7150727927382284
MYH9,0.7163713877405606,0.038498284350154524,0.000001,0.30613,0.64366,4.495631103,-1.9939661128,0.7841323860022618
MYL3,0.028188959931392088,0.1148422021569838,0.000001,0.0778,0.22685,-0.38460561,-0.3838075643,0.7206065035909355
MYO5A,0.056534012151992816,0.5180788199436102,0.000001,0.52387,0.38794,3.535971932,-1.4091816601,0.10578543236197166
MYO7A,0.006471294230248061,0.7151574746588805,0.000001,0.12096,0.33881,-1.395988178,-2.5130921166,0.7145982697354072
MYOC,0.04231389819641328,0.031776847347609966,0.000001,0.49164,0.41045,0.838851691,-0.1340192842,0.7333398347778664
NAGPA,0.006324560939965724,0.22231472934997792,0.000001,0.0906,0.27387,0.198801846,0.0018954643,0.13264249169262327
NDUFA13,0.6660549155642624,0.055948999584101725,0.000001,0.06426,0.14628,0.376520783,-0.0072013718,0.02511375917363257
NEXN,0.654526311933943,0.03275286614131025,0.000001,0.19167,0.10259,0.458346394,-0.0458352466,0.5993100692837774
NFIX,0.7736127587134953,0.000001,0.000001,0.35172,0.09375,4.182532709,-0.2735762528,0.0
NFKBIA,0.7233119902862948,0.04021331774628127,0.000001,0.90002,0.92612,1.50144109,-0.2717554808,0.885670176442278
NLRP3,0.6175112174046539,0.01585851764356951,0.000001,0.41725,0.10512,2.467747455,-0.9461251189,0.6859415862001415
NOD2,0.006367346501786724,0.17683926957874121,0.000001,0.13546,0.69333,-1.741601479,0.5749342807,0.7446134800145386
NOTCH1,0.9161593234984984,0.028512878144561167,0.000001,0.94531,0.91608,4.215388444,-3.5103045892,0.7903387957578769
NOTCH3,0.6523748014760141,0.000001,0.000001,0.85677,0.19684,3.095441677,-1.2863227544,0.6513259805042221
NR0B1,0.024803319932800834,0.006299164921862164,0.7978538802049928,0.64126,0.61027,2.423591144,-0.4940393029,0.7732382426854063
NRAS,0.6677902648274499,0.0351090133856004,0.000001,0.99971,0.12378,0.000001,0.0130256087,0.6325420944851382
NTRK2,0.7743546814006697,0.06928085123485342,0.000001,0.41887,0.47757,2.271432966,-0.4885778835,0.06267725991569906
ORAI1,0.0061886236034796776,0.6465545800727204,0.000001,0.09752,0.14115,2.287480945,0.1048489857,0.6050933044491449
OTX2,0.803962935854039,0.04412770817357827,0.000001,0.93317,0.34375,0.817528129,-0.3838075643,0.6772542791510444
P2RX1,0.025594526101385906,0.10368793242322698,0.000001,0.08402,0.17067,1.131339982,-0.4903975986,0.07390897979671836
P2RY12,0.031768799831916196,0.06514643526230267,0.000001,0.06958,0.16086,0.85333656,-0.1817507388,0.6556725747813013
