CGD_gene,ADscore,ARscore,XLscore,hi,rec,constaint_score,Genic_score,PAEscore
ERCC8,0.000001,0.7148140974838736,0.000001,0.47975,0.18568,-1.457375344,-0.5344905146,0.04418550670983853
ERLIN2,0.000001,0.5595813738243669,0.000001,0.32262,0.116,1.314811525,-0.4940393029,0.019041394115870632
ESCO2,0.000001,0.7697267956053715,0.000001,0.069,0.20781,-0.932927289,0.7330635659,0.07296874017095731
ESR1,0.07137708472983086,0.7148591634530533,0.000001,0.99765,0.95064,2.797461415,0.2425826239,0.08600822796107338
ESRRB,0.02689776421147157,0.7002992017359007,0.000001,0.18747,0.20256,1.693998859,0.1764442815,0.7142987502541743
ETFA,0.025563927470920456,0.7136471605071923,0.000001,0.17645,0.7296,0.485201749,0.0828027428,0.764918701475189
ETFB,0.006403052986452866,0.7088408859482563,0.000001,0.38126,0.27764,0.447532795,0.6412382599,0.6415358292339306
ETFDH,0.04108544485981893,0.7621073077769535,0.000001,0.0543,0.31484,1.210062393,-0.5583574367,0.8424423310593311
ETHE1,0.020650468926828567,0.7632780480702372,0.000001,0.08791,0.16605,1.039193211,-0.317668748,0.6100637801105966
EXOSC3,0.0125850794780313,0.5817112765880119,0.000001,0.08047,0.10928,1.20533573,0.6173737742,0.01266212038562166
EXOSC8,0.02290702411016313,0.6957327497874604,0.000001,0.11004,0.13727,-0.052827218,0.1048489857,0.023463162822677356
EXPH5,0.019379181706436984,0.6483066073609288,0.000001,0.09624,0.09179,-0.774300973,4.1156396185,0.03132678725579015
EYS,0.012435575850642052,0.6575243994453711,0.000001,0.03723,0.08384,0.000001,7.7407454464,0.047258001158619535
F10,0.0106449722647293,0.7265908957892434,0.000001,0.14421,0.45572,0.33215956,-0.5528988129,0.8026941709221137
F13A1,0.013104672655213393,0.7715226943996984,0.000001,0.33587,0.59246,0.620601255,0.2498616931,0.786991457933015
F13B,0.006379261220097314,0.668572462928024,0.000001,0.12787,0.25774,1.049801759,0.731244617,0.6967158443754168
F7,0.000001,0.6849755082195742,0.000001,0.10286,0.26819,-0.189094661,-0.0201505516,0.7672699950183595
FA2H,0.012521818786159478,0.7187120344559965,0.000001,0.26161,0.13138,-0.027305207,-0.2478890237,0.025101406884632232
FADD,0.012762189022670532,0.7114933168675182,0.000001,0.06427,0.50068,1.386765067,0.0589374977,0.7215226408374875
FAH,0.019064843766286525,0.786913276449254,0.000001,0.1414,0.24341,-0.627626886,-0.9092902751,0.6155825634556257
FAM126A,0.01920659748943529,0.7144777205174861,0.000001,0.22734,0.17004,0.908783767,0.2646287937,0.08945982671104798
FAM134B,0.000001,0.6154885744641821,0.000001,0.67796,0.10874,1.220278263,0.3950884616,0.015816455352702805
FAM161A,0.012736967809208001,0.6658634249083135,0.000001,0.000001,0.000001,-0.339162516,1.0233207723,0.0
FAM20A,0.000001,0.6106388283225236,0.000001,0.15812,0.11059,0.091451079,-0.3562998788,0.012836161395623845
FAM20C,0.006326389094712264,0.6466999676388614,0.000001,0.000001,0.000001,0.000001,1.5727406362,0.6666274666251293
FAN1,0.000001,0.7413550117127071,0.000001,0.10351,0.08667,-0.260436786,0.2773716768,0.024821962063575242
FANCA,0.049283585630575055,0.7338978019752037,0.000001,0.000001,0.000001,-1.416215973,-0.1012949441,0.6436006061498035
FANCC,0.028219213809304953,0.7614919243804465,0.000001,0.07462,0.51811,0.562094333,0.3546327142,0.8086794646837812
FANCD2,0.000001,0.6771209155864124,0.000001,0.000001,0.000001,1.238015175,-0.9204538863,0.7019972455647998
FANCE,0.02740125606738042,0.6478185487077298,0.000001,0.02889,0.4764,-0.745252424,-0.3122074973,0.7321067987649765
FANCF,0.06490891288879577,0.694315078691348,0.000001,0.08224,0.29179,1.132609274,-0.0237892438,0.7446244370025382
FANCG,0.00649204221703143,0.6857087313990274,0.000001,0.000001,0.000001,1.514041376,0.7753390691,0.5880481559868588
FANCI,0.0197811988522684,0.6557352058644538,0.000001,0.35148,0.20284,-1.871006412,-0.1176517634,0.7465043228891038
FANCL,0.024450581683560648,0.644693591014072,0.000001,0.32406,0.28376,-0.511727683,-0.291981272,0.5951875971038842
FANCM,0.01919052401729174,0.6935456593125684,0.000001,0.06764,0.16264,-0.293575693,1.1151202698,0.7738863584763233
FARS2,0.015920517483173222,0.6905782305695964,0.000001,0.08287,0.13859,0.444986329,-0.0678812493,0.012723995927748538
FASTKD2,0.000001,0.6602541632042713,0.000001,0.000001,0.000001,1.182090945,0.86534717,0.012700253922220087
FAT4,0.018967762502744248,0.7645289619029957,0.000001,0.2094,0.10056,1.491804559,-0.5028288929,0.6552991689100756
FBP1,0.03373857867579657,0.5671568459831781,0.000001,0.37365,0.50695,2.283733214,-0.0053819721,0.6919620091317762
FBXL4,0.037540221491974494,0.6898744361396841,0.000001,0.42917,0.09922,0.000372794,-0.933156985,0.010641845895689901
FBXO31,0.006284209186072521,0.757144947610609,0.000001,0.000001,0.000001,2.923978638,-0.8229196848,0.0
FBXO7,0.012526590801017418,0.7093617415496378,0.000001,0.06845,0.13843,-0.277758689,0.0882601128,0.03211525148646703
FCGR3A,0.000001,0.7169014918306262,0.000001,0.01788,0.14705,-1.223280734,0.4409995479,0.5889841789085032
FCN3,0.000001,0.5872357751085504,0.000001,0.09658,0.11286,-0.457495152,0.3087212333,0.6244918475040325
FERMT1,0.000001,0.6045111457159442,0.000001,0.07514,0.14458,0.321290447,-0.4188009561,0.04569526310760563
FERMT3,0.006303475610696404,0.6195957088739381,0.000001,0.17064,0.126,1.596850274,-0.1947005825,0.5335932431440918
FEZF1,0.00635655172080976,0.5143867928134443,0.000001,0.35376,0.09478,0.000001,-0.0072013718,0.6943344982977286
FGD4,0.012484774252152235,0.6598137881813245,0.000001,0.11096,0.12967,1.829143262,-0.1560653138,0.02550288525807452
FGF20,0.015240158648969966,0.6192142795668392,0.000001,0.72897,0.23041,0.000001,0.000001,0.0
FGF3,0.03162125780048233,0.682508893555469,0.000001,0.81859,0.41514,0.978653623,0.000001,0.738687169716255
FGF5,0.007976886022338998,0.6353651481526311,0.000001,0.94136,0.22107,0.68576982,-0.0256086474,0.06602446767550996
FKBP10,0.000001,0.7213958263622324,0.000001,0.44644,0.10813,0.557734354,-0.7513221888,0.02813870938749449
FKBP14,0.000001,0.7483072203276763,0.000001,0.17135,0.11614,-0.494851415,-0.1615247089,0.6450580620227258
FKRP,0.000001,0.6449877372947519,0.000001,0.16424,0.28737,2.703963083,0.000001,0.6453812880303175
FLVCR1,0.000001,0.710677996005614,0.000001,0.09758,0.11226,1.08504053,0.0184834648,0.0062278821357494435
FLVCR2,0.006316054774210186,0.5691571125498506,0.000001,0.23375,0.14729,1.2610014,0.3528138242,0.03709615639266564
FMO3,0.006340273093253962,0.666434543494411,0.000001,0.000001,0.000001,-0.007619399,1.043548753,0.6967381557631673
FOLR1,0.009420416362301051,0.7009610741427956,0.000001,0.40687,0.26385,1.073202095,0.4594113262,0.7010717352015362
FOXE1,0.0063248847739694365,0.6109307155829407,0.000001,0.000001,0.000001,2.623795088,0.000001,0.6367424053496407
FOXN1,0.02082239041843004,0.618064283225363,0.000001,0.48685,0.24513,0.259755958,-0.2167468867,0.6795863032090375
FOXRED1,0.006419309416362107,0.6303634626452179,0.000001,0.02675,0.08568,0.21742671,-0.4003923891,0.006399496660912357
FRAS1,0.06780018955579398,0.7278642402512833,0.000001,0.59318,0.10946,0.012502795,4.6462287029,0.05334135934378029
FREM2,0.012532128113163779,0.7683617233319245,0.000001,0.4129,0.11172,0.133067906,-0.6328768916,0.06521558527562148
FSHB,0.000001,0.6176945080600089,0.000001,0.000001,0.000001,0.000001,0.0368911799,0.6317350204135028
FTCD,0.006363293152106431,0.6606056768235088,0.000001,0.000001,0.000001,-2.614359045,-0.7495057841,0.030299507880198116
FTO,0.012584580504297057,0.7317684133343239,0.000001,0.42596,0.28005,-1.335113293,-0.288341872,0.12939955727384192
FUCA1,0.014953132275344939,0.804129596260767,0.000001,0.08865,0.29252,1.392315111,0.6632852741,0.14113685947208723
FUT6,0.014941714751714004,0.6928434027934409,0.000001,0.0902,0.12285,0.105902211,0.1782635926,0.014742686195956329
FXN,0.012894715748461471,0.6810499513887187,0.000001,0.33107,0.39012,0.000001,0.4135008965,0.703857248312958
FYCO1,0.012601711713618432,0.6046727550568997,0.000001,0.07842,0.09492,-0.08652545,3.045022694,0.012514680644085688
FZD6,0.000001,0.7353834467198418,0.000001,0.34946,0.19092,0.531225082,1.0012728959,0.012873438203638758
G6PC,0.06089277348394485,0.7624580066412497,0.000001,0.89328,0.79464,0.895691249,-0.7365523141,0.6679373482608657
G6PC3,0.02106528128843363,0.6508874920387823,0.000001,0.19416,0.16745,1.46503811,0.2168989902,0.6075447027226274
GAA,0.026203029413667422,0.788272258198817,0.000001,0.11717,0.93517,0.197990978,-1.1593972988,0.7904234077592618
GAD1,0.05859979424809263,0.6263020806756052,0.000001,0.96836,0.78686,2.293812199,-0.5124440339,0.08816454676685834
GALC,0.028322231946778506,0.8321658225980988,0.000001,0.06866,0.44905,0.165931869,0.8469402065,0.8018195633701646
GALE,0.018997691796779348,0.7860094943081123,0.000001,0.43492,0.56947,-0.647598541,-0.5565370434,0.6792301000051777
GALK1,0.025128910727028875,0.6742644248838087,0.000001,0.000001,0.000001,0.739255086,-0.8449669785,0.6387652786963737
GALNS,0.03192912630479012,0.6428401832688507,0.000001,0.000001,0.000001,-0.224941185,0.4721454206,0.5995820780195052
GALNT3,0.006381323829906627,0.6258522443560532,0.000001,0.000001,0.000001,-0.144359633,-0.3765268066,0.5969598451195329
GALT,0.01863443016491504,0.7372720502286352,0.000001,0.10313,0.09557,1.267528302,-0.1358388221,0.6622377456929288
GAMT,0.012559532485029808,0.6893682325721429,0.000001,0.0969,0.18907,-0.032520265,-0.0935664077,0.6752907171999611
GAN,0.056281502145397115,0.7219553196661962,0.000001,0.24569,0.28104,1.130130144,-0.5988108652,0.08312889343402602
GATAD1,0.000001,0.6863549332793597,0.000001,0.65734,0.1013,0.000001,-0.0072013718,0.006388206106636229
GATM,0.03888402899021801,0.6372636240181276,0.000001,0.20421,0.20718,1.841565876,-0.1394785526,0.6792085246787535
GBA,0.000001,0.7314062156297237,0.000001,0.08789,0.6361,0.184740144,0.1782635926,0.737941430826267
GBA2,0.034206722232686705,0.7855150407427659,0.000001,0.11563,0.19384,0.890208956,-0.1506080818,0.07243818829821842
GBE1,0.000001,0.6910486093359006,0.000001,0.33563,0.45525,0.59698225,0.6246496176,0.7805881583605975
GCDH,0.000001,0.7909982982088146,0.000001,0.08086,0.6844,1.377893845,-0.5106243717,0.7458505272907303
GCLC,0.08900369302788984,0.6462096027797701,0.000001,0.68568,0.65219,1.326065781,-0.468351206,0.7446163084773705
GCSH,0.018947067248138466,0.7042934908195686,0.000001,0.74905,0.16387,0.000001,0.1912161639,0.6333536445813036
GFER,0.012713877060034674,0.6540276732908434,0.000001,0.072,0.3038,0.000001,0.000001,0.04978039829618793
GFM1,0.012823403941895253,0.7559924778057239,0.000001,0.09685,0.16154,1.366811732,0.622829232,0.025430882933525602
GFPT1,0.07082015688601465,0.7237199590329809,0.000001,0.70055,0.50919,3.699931212,-0.4940393029,0.7758108469791203
GHRHR,0.014859744433591586,0.7600048928285964,0.000001,0.14838,0.22267,-1.003494703,-0.288341872,0.7160876798589753
GIF,0.000001,0.7162526440066764,0.000001,0.08359,0.32009,-0.282464474,0.6871504764,0.7885348279781574
GIPC3,0.0126751055875757,0.6184442852326657,0.000001,0.24274,0.13034,0.842896006,-0.1394785526,0.7500335465285912
GLB1,0.000001,0.6976943568537647,0.000001,0.000001,0.000001,1.629070672,0.5769163442,0.025200227576960582
GLDC,0.06236305790329165,0.7834171721213503,0.000001,0.55085,0.31242,-0.435740196,-0.6742939997,0.6627863803513387
GLE1,0.000001,0.6538965939067424,0.000001,0.33736,0.10182,0.58095992,-0.0881078934,0.016845399934224296
GLIS2,0.01925447894385016,0.630460926208792,0.000001,0.22932,0.07981,1.716568209,-0.179930907,0.025179830185919457
GLIS3,0.04151588048590461,0.616844143450294,0.000001,0.000001,0.000001,-0.052872169,-0.007415459,0.693994781080503
GLRB,0.0454164557321572,0.6182786129841669,0.000001,0.72074,0.14782,-0.134647609,-1.0011204781,0.6743763502998547
GLRX5,0.008404994294909105,0.7351474976418889,0.000001,0.11222,0.199,0.000001,0.000001,0.646144637932025
GLUL,0.11038554342787665,0.7436564224998343,0.000001,0.28656,0.78759,2.079596951,-0.4279001894,0.7532762182407957
GLYCTK,0.000001,0.7226761774671419,0.000001,0.03971,0.18636,1.600913255,0.2425826239,0.03778824514750169
GM2A,0.03191076794288822,0.5774519451159263,0.000001,0.26723,0.19354,0.515242158,0.6816992456,0.024608427508441465
GMPPA,0.012588785161586482,0.6462414799197552,0.000001,0.36841,0.11533,0.997215299,-0.290161348,0.030382551968305367
GMPPB,0.022128156678726647,0.6808405432361977,0.000001,0.82507,0.19615,1.789090029,-0.3360735926,0.647430149216587
GNAT2,0.039872566166841,0.7085325317538373,0.000001,0.44167,0.16824,0.874666344,0.0166641736,0.032868690112579355
GNMT,0.06582361279675841,0.7261252130752957,0.000001,0.75363,0.31829,0.087388375,0.0607565283,0.05605830455656881
GNPAT,0.02508163450624977,0.7387615886768701,0.000001,0.52109,0.26501,1.074530151,-0.2001574165,0.05976201243725899
GNPTAB,0.009358708554997723,0.6611234349455234,0.000001,0.70519,0.14868,0.956886223,-1.3668847455,0.02027539320695653
GNPTG,0.000001,0.6514063973551592,0.000001,0.11006,0.14352,-0.476880347,-0.3342536733,0.04718984329051794
GNS,0.05608822763623629,0.724819876775074,0.000001,0.41887,0.32506,1.318201144,-0.3140274219,0.061460917769359864
GORAB,0.000001,0.552819004852278,0.000001,0.10544,0.08948,-0.954722342,-0.468351206,0.0
GOSR2,0.01680537661333011,0.7066750804057865,0.000001,0.16926,0.11871,0.6931817,0.3491776316,0.0
GP1BB,0.000001,0.6385476601148871,0.000001,0.000001,0.000001,0.000001,0.000001,0.5928055059713304
GP6,0.006316825909280569,0.6700989179012903,0.000001,0.000001,0.000001,1.709037488,2.1331520363,0.6046769215015968
GP9,0.027542539694338113,0.6768925246160542,0.000001,0.23572,0.22665,0.850477886,0.000001,0.6408804969873758
GPC6,0.000001,0.6309249870751196,0.000001,0.000001,0.000001,2.073431618,0.020302773,0.025624478399956623
GPD1,0.025073040974135853,0.7115160558783626,0.000001,0.7994,0.52323,0.253071985,0.15257911,0.6910957504651686
GPIHBP1,0.000001,0.6842893640519414,0.000001,0.09775,0.08547,-0.224373252,0.2830380993,0.6991397075338677
GPR179,0.00638705723056143,0.646970891983665,0.000001,0.08115,0.08448,-0.401621597,2.7695963144,0.05565577088498093
GPR56,0.05804328297437971,0.6268749571057806,0.000001,0.15476,0.14164,0.586858812,-0.5069873791,0.018972270951730444
GPSM2,0.000001,0.6628870691194568,0.000001,0.000001,0.000001,0.202650443,0.0221221066,0.6493101121472343
GPX4,0.000001,0.661598807465907,0.000001,0.000001,0.000001,0.733640056,-0.1174323893,0.047477487623590525
GRHPR,0.000001,0.6887101465874151,0.000001,0.000001,0.000001,0.447213744,-0.1119732654,0.5982561200254177
GRIK2,0.047195136228364465,0.7341012841837563,0.000001,0.000001,0.000001,2.400188043,0.000001,0.02227690047011277
GRIP1,0.06134828864175008,0.6503842411843652,0.000001,0.4821,0.27614,1.776034843,-0.5290341361,0.13013752272574208
GRK1,0.06657356609287837,0.6651282516692841,0.000001,0.17845,0.18043,-2.310465788,0.000001,0.06133230345549637
GRM1,0.0495751361190651,0.6966095412660096,0.000001,0.35028,0.18579,3.468792063,-0.1451527877,0.09016456254166094
GRM6,0.05555422665717053,0.769971307106378,0.000001,0.000001,0.000001,-1.440071899,-1.3155643502,0.0
GRXCR1,0.000001,0.6387730655292119,0.000001,0.000001,0.000001,0.631824746,0.5273688491,0.5992679995466146
GRXCR2,0.000001,0.5978125521727088,0.000001,0.000001,0.000001,1.094086659,0.7055626265,0.6272645130342481
GSC,0.03110055494775136,0.5891157379202991,0.000001,0.20428,0.21922,2.087756788,0.000001,0.672254275991207
GSS,0.000001,0.6632955260459297,0.000001,0.000001,0.000001,0.289458166,0.000001,0.6576666361339673
GTF2H5,0.03348304436938492,0.7244545760316187,0.000001,0.07711,0.18619,0.000001,-0.0751598784,0.006303764079274737
GUCY1A3,0.000001,0.6813847918411824,0.000001,0.13292,0.14167,-0.015930217,-0.9974819279,0.648187130527447
GUSB,0.006309784224527407,0.6881623496300363,0.000001,0.000001,0.000001,2.537078069,-0.8211001351,0.0063162911341737805
GYG1,0.000001,0.6911729784446793,0.000001,0.17298,0.16384,-0.218209786,-0.0697007245,0.6695596322042441
GYS1,0.06430136710906946,0.6860344811083864,0.000001,0.32455,0.72413,2.616202147,-1.1756875639,0.6647153236331204
GYS2,0.061038145504798476,0.6944072612839275,0.000001,0.13195,0.57267,0.020537832,0.3160002329,0.7610099743123678
HADH,0.012621192620217905,0.7653053127862414,0.000001,0.07665,0.31408,0.749884374,0.8176166438,0.7048972435616243
HADHA,0.05165052357226822,0.741744973085534,0.000001,0.06142,0.51611,0.562708446,-0.6429044745,0.7975075328962079
HADHB,0.006288033865276657,0.7191410258705936,0.000001,0.09577,0.2436,0.552800636,-0.5363109395,0.7290177628073977
HAL,0.01893373837733079,0.711102913025519,0.000001,0.000001,0.000001,-0.763884616,-0.6595000464,0.0
HAMP,0.035519647136291466,0.7144438455190126,0.000001,0.31367,0.54192,0.000001,0.4575949616,0.6508094160249482
HARS,0.000001,0.6248972510214295,0.000001,0.000001,0.000001,1.173577836,0.2646287937,0.6927250589875423
HARS2,0.016915191774710212,0.5761557508549605,0.000001,0.000001,0.000001,0.862003146,0.000001,0.5597115587225828
HAX1,0.000001,0.7579140164816686,0.000001,0.13278,0.20513,-0.748957984,-0.5601786932,0.6608037119225654
HES7,0.000001,0.69603300957252,0.000001,0.27407,0.1136,2.065159094,0.000001,0.021878148247733042
HEXA,0.009377450026170787,0.8293112714721379,0.000001,0.11138,0.59493,1.047705629,-0.3342536733,0.05938635214666346
HEXB,0.000001,0.6846182500504174,0.000001,0.20473,0.08046,1.589425327,0.9517204294,0.0
HFE2,0.03848438483910465,0.7338667754861987,0.000001,0.82615,0.23869,1.393746867,-0.3360735926,0.6898463344195728
HFM1,0.025350037024820096,0.7041442367462767,0.000001,0.000001,0.000001,0.52691246,-0.7220150166,0.6517356748182859
HGD,0.029251466758488363,0.7436140553077933,0.000001,0.5908,0.23529,-0.900019703,-0.3783461165,0.7514298142707878
HGF,0.11198403886084385,0.6613396951279122,0.000001,0.39794,0.75896,2.022717987,-0.4224386994,0.7174756405783669
HGSNAT,0.000001,0.6499911772935484,0.000001,0.000001,0.000001,0.090897181,0.1562175509,0.0
HIBCH,0.012685638193281638,0.7194509256767107,0.000001,0.09489,0.1796,1.926377573,0.749657564,0.7597035224988525
HK1,0.14552324606144373,0.7213432688714284,0.000001,0.85793,0.80177,4.088835272,-1.2179688265,0.7917672017878079
HLCS,0.03362026315942006,0.6767935542212946,0.000001,0.07149,0.25106,-0.795272646,-0.5915423473,0.7686244886234324
HMGCL,0.006316057473649244,0.772342200752615,0.000001,0.08547,0.24601,0.303642649,-0.6042718101,0.7501509007833594
HMGCS2,0.01238241350553198,0.7652259572994126,0.000001,0.20011,0.27949,0.309195942,-0.8670143527,0.7050252486264036
HMOX1,0.030695843039118723,0.74687999862805,0.000001,0.11014,0.86226,-0.7555077,-0.6024505683,0.09468831462540858
HOXA1,0.01276692687600387,0.6710893289624433,0.000001,0.000001,0.000001,1.850633436,0.062575634,0.59687705899251
HOXA2,0.03022903339674666,0.699011491307304,0.000001,0.42384,0.13878,1.635778703,-0.3397150076,0.7078867766103322
HOXB1,0.029567437345744352,0.678347143410081,0.000001,0.78216,0.16646,1.763323943,0.1948527018,0.6977635196748585
HOXC13,0.000001,0.6775440362132614,0.000001,0.43866,0.12121,2.637214608,0.000001,0.01262045672886322
HP,0.000001,0.7152709959144304,0.000001,0.000001,0.000001,0.165456299,-0.8026933499,0.6413280589006005
HPGD,0.006345194947157882,0.7169530767901678,0.000001,0.57438,0.23162,-0.837534005,-0.2056170114,0.6790751476138109
HPS1,0.012776692531331213,0.662672619491901,0.000001,0.56605,0.15893,-0.28452265,0.8505859324,0.6631849055314135
HPS3,0.07243994561974403,0.7532546963351159,0.000001,0.55069,0.16394,-0.042560238,-1.2823033009,0.7521571957445733
HPS4,0.006314093551330216,0.7642771202019794,0.000001,0.10351,0.224,-1.203785755,1.7637357197,0.6516257178236509
HPS5,0.012899272642873535,0.8018282454544665,0.000001,0.11105,0.18651,0.910018493,0.1855436653,0.6600510845548739
HPS6,0.03840228885325911,0.6892704013017099,0.000001,0.10132,0.14852,0.723285228,-1.0433965686,0.7286046340433616
HPSE2,0.04405002023222528,0.8356533980472846,0.000001,0.29661,0.18462,0.481489967,0.0882601128,0.6166205714491243
HSD11B2,0.018561588551126853,0.6886105217174403,0.000001,0.7257,0.64394,1.770112169,-0.4701716901,0.7182844307455184
HSD17B3,0.01242420954853634,0.6639345451529083,0.000001,0.122,0.21916,-0.33699504,-0.1578848607,0.69441152486802
HSD17B4,0.021054298517311307,0.8150738244163641,0.000001,0.65952,0.49708,-0.646412624,0.2700874683,0.714297995822974
HSD3B2,0.006365138354267424,0.6361571647424453,0.000001,0.13279,0.27298,0.097978949,0.0864408673,0.7279369894502393
HSD3B7,0.01572792135454868,0.7084282062117891,0.000001,0.20431,0.17304,-0.033949353,-0.2001574165,0.6610567748309458
HTRA1,0.012677310550297114,0.7735674557521419,0.000001,0.32992,0.33227,1.585615375,0.000001,0.07368869813819327
HYAL1,0.012991561073405733,0.6148642949442258,0.000001,0.000001,0.000001,1.519811265,0.1103061324,0.056474869020290516
HYLS1,0.000001,0.6729133148026412,0.000001,0.11549,0.1671,-0.362488463,-0.0274281004,0.06444904067466334
IARS2,0.011167156606870635,0.6525165044931388,0.000001,0.49745,0.1259,1.447469192,-0.9295205137,0.7239752265986978
IBA57,0.000001,0.5763836683162723,0.000001,0.1751,0.09805,1.299199087,0.000001,0.0
ICK,0.012563146927998476,0.6990800539025349,0.000001,0.000001,0.000001,0.771239047,-0.2001574165,0.006411671564552292
ICOS,0.000001,0.694319267647161,0.000001,0.07138,0.26809,0.000001,0.2591737101,0.7126581318398134
IDH3B,0.034961121753227825,0.687352535705151,0.000001,0.37949,0.23589,-0.602155723,-0.4022122566,0.11045347702500018
IDUA,0.000001,0.6582668719574102,0.000001,0.08409,0.09876,-0.050481073,0.000001,0.6771936977191153
IER3IP1,0.000001,0.6634145029702009,0.000001,0.000001,0.000001,0.000001,0.257356108,0.0
IFNGR2,0.000001,0.712014535972093,0.000001,0.10337,0.16292,0.091422527,0.6632852741,0.6466529540603594
IFT122,0.012674680237140287,0.6263174499961984,0.000001,0.37127,0.14087,0.548305156,-1.2714594481,0.01562585821767098
IFT140,0.012643572977695292,0.57994275237361,0.000001,0.29672,0.10485,-0.602012755,-0.4779958012,0.012575930447878601
IFT172,0.000001,0.6384692513699419,0.000001,0.25302,0.16159,0.056723718,-1.9551810937,0.022792558036352665
IFT27,0.000001,0.6061074503800433,0.000001,0.03165,0.08118,0.806056102,0.3932709247,0.006367802570625316
IFT43,0.000001,0.720288649469872,0.000001,0.000001,0.000001,0.000001,-0.2497093186,0.015842005916208213
IFT80,0.006387592360325672,0.6229135044742518,0.000001,0.32627,0.10188,0.065694748,-0.2865228355,0.04772958037226956
IFT88,0.000001,0.6661810457807315,0.000001,0.3962,0.10523,-0.018011753,-0.2626579254,0.02162069294656237
IGF1,0.15540146047525313,0.7422379892866809,0.000001,0.66422,0.99377,1.59180767,0.237127192,0.6911657447364166
IGFALS,0.04445874942884077,0.7563336837011757,0.000001,0.12949,0.44208,-0.369802105,-0.883608246,0.7866984097592821
IGFBP7,0.006381412114627288,0.6642480519259675,0.000001,0.50687,0.11283,0.000001,0.000001,0.006331221016950911
IGHMBP2,0.019061873022488535,0.7296684666884135,0.000001,0.10164,0.19917,0.561277658,0.8597235134,0.1687653256761872
IGLL1,0.012834059797527985,0.691626134119283,0.000001,0.06657,0.28478,1.369035068,0.000001,0.7171364085672518
IKBKAP,0.026756687479428734,0.8242891224982318,0.000001,0.61725,0.55289,-0.20644166,0.8376758733,0.2340327808487876
IKBKB,0.04086008209523784,0.5954760814194154,0.000001,0.43187,0.81149,2.661304205,-0.7549584177,0.7064856952993157
IL10RA,0.018758423497104066,0.6200373466219427,0.000001,0.19186,0.40674,0.044912273,0.9792251122,0.03268411845300623
IL10RB,0.000001,0.6873458892010985,0.000001,0.08003,0.21287,0.967485093,0.3050845594,0.016664054772715684
IL11RA,0.018946446951058907,0.6697770485476914,0.000001,0.45286,0.08769,1.254907966,-0.0035625971,0.019045082039833423
IL12B,0.012791994464859993,0.7528103518362631,0.000001,0.12577,0.76885,-0.369199053,0.4409995479,0.7273321525229842
IL12RB1,0.006424048989402949,0.821916330001015,0.000001,0.09525,0.32934,-0.498069376,0.4096506958,0.7740721930869896
IL17RA,0.000001,0.7228365608702416,0.000001,0.11771,0.20326,0.529584058,0.2498616931,0.6324805799587464
IL1RN,0.0063816973570234945,0.7953118579628318,0.000001,0.09392,0.71118,0.000001,-0.6924585987,0.7866304641686787
IL21,0.000001,0.721100444604077,0.000001,0.06207,0.15823,0.000001,-0.0972061904,0.615452294543424
IL21R,0.000001,0.6671390399410854,0.000001,0.08969,0.21075,1.140843084,0.6430566254,0.567349200509677
IL2RA,0.01257478640607046,0.6645687542929137,0.000001,0.06341,0.69509,-0.705582883,-0.6042718101,0.6849593124462707
IL36RN,0.03196491803733268,0.568096148091752,0.000001,0.15223,0.12775,-0.898155862,0.0387103395,0.0
IL7R,0.02329440765379038,0.6847890623280457,0.000001,0.55367,0.57993,-1.294902435,0.9333092556,0.7725137595153119
ILDR1,0.02159887090740198,0.6607609378146724,0.000001,0.15121,0.0989,-0.711923123,-0.0183312462,0.6580962381079244
IMPAD1,0.000001,0.5885266071273956,0.000001,0.22984,0.10568,0.885489207,-0.315847836,0.0
IMPG2,0.006454010456446588,0.7290329995001192,0.000001,0.11371,0.11319,0.381853748,-0.837696902,0.03029205669396423
INPP5E,0.03243887177443952,0.5998018318498275,0.000001,0.000001,0.000001,0.730424653,0.000001,0.01910607712794576
INPPL1,0.014971800866896449,0.671965217574483,0.000001,0.12155,0.24744,2.144314973,-1.6333171163,0.7380443825902021
INVS,0.032941423957268186,0.6828891481995137,0.000001,0.50921,0.21466,1.052821514,-0.5694949983,0.03726567295175079
IQCB1,0.006323919580538288,0.7112163564941383,0.000001,0.16973,0.17555,-0.308411137,0.5989630423,0.030236257292527192
IRAK4,0.012383419162309126,0.8387990526200076,0.000001,0.05224,0.30207,-0.141215092,-0.2478890237,0.811099553590777
ISCU,0.04195982010492765,0.6135910626839549,0.000001,0.45409,0.19342,0.000001,0.0571185339,0.682707893418887
ISG15,0.025764270779233784,0.675133625529463,0.000001,0.1,0.22633,-0.648696659,-0.1156124935,0.7214039959743925
ISPD,0.000001,0.5845545754486989,0.000001,0.000001,0.000001,0.097180732,0.000001,0.018831627536268776
ITCH,0.012748818433686712,0.6864007504559074,0.000001,0.59377,0.08471,3.089221729,-1.0893126276,0.6728305414729387
ITGA2B,0.006273141902074259,0.6340176558460348,0.000001,0.3418,0.10653,1.910310237,-0.3269790567,0.5986906046513298
ITGA3,0.012737006882272021,0.6972828240386043,0.000001,0.18721,0.57153,1.942537548,-0.8799792327,0.16667041479981717
ITGA6,0.07644208718545042,0.7113906206415838,0.000001,0.61813,0.48979,2.630554279,0.2498616931,0.05530239885097149
ITGA7,0.04759800253391518,0.6932833724253379,0.000001,0.26775,0.36635,1.382397898,0.1707816344,0.06321518451242944
